elbow,elbow_flare,hip,shoulder_elevation,body_line,elbow_velocity,hip_velocity,time_in_phase,rep_number,elbow_drift,hip_drift,velocity_trend,rolling_elbow_5,rolling_hip_5,phase,form_quality,phase_enc
63.58,20.63,142.83,1.79,35.5,-66.63,-7.16,0.341,7,-12.42,4.79,-178.44,76.72,110.41,down,hip_sag,0
66.59,15.48,148.14,11.56,29.77,-32.79,23.36,0.368,7,-9.42,10.09,-159.2,76.72,110.41,down,hip_sag,0
70.64,13.61,175.73,15.48,12.9,-1.56,137.55,0.406,7,-5.37,37.69,-136.1,76.72,110.41,down,hip_sag,0
75.1,15.98,174.94,17.61,9.64,24.09,133.31,0.0,7,-95.69,20.51,-110.29,76.72,110.41,mid,hip_sag,1
81.04,15.15,174.07,21.96,7.09,49.76,126.13,0.033,7,-89.76,19.64,-82.71,76.72,110.41,mid,hip_sag,1
88.58,9.18,167.06,28.17,0.88,76.44,125.21,0.06,7,-82.22,12.63,-53.62,76.72,110.41,mid,hip_sag,1
95.9,7.25,168.26,31.3,6.43,102.97,120.49,0.091,7,-74.9,13.84,-24.42,76.72,110.41,mid,hip_sag,1
104.1,6.17,163.23,33.45,10.52,133.45,99.76,0.12,7,-66.7,8.81,5.13,76.72,110.41,mid,hip_sag,1
113.51,4.56,168.19,36.37,16.74,166.69,87.2,0.154,7,-57.28,13.76,34.97,76.72,110.41,mid,hip_sag,1
122.51,1.5,175.66,38.15,9.35,196.44,109.43,0.188,7,-48.28,21.23,64.89,76.72,110.41,mid,hip_sag,1
129.35,2.68,177.33,38.64,16.26,209.21,97.32,0.218,7,-41.45,22.9,92.47,76.72,110.41,mid,hip_sag,1
135.58,0.45,175.72,41.0,20.54,216.46,-0.02,0.251,7,-35.22,21.29,117.4,76.72,110.41,mid,hip_sag,1
141.5,0.06,173.47,42.54,27.59,221.31,-4.92,0.28,7,-29.3,19.04,139.68,76.72,110.41,mid,hip_sag,1
146.65,0.72,174.52,44.29,29.59,218.72,1.5,0.312,7,-24.14,20.09,159.15,76.72,110.41,mid,hip_sag,1
151.48,17.74972972972973,174.27,45.37,29.71,209.67,24.05,0.348,7,-19.31,19.84,163.57399999999998,76.72,110.41,mid,hip_sag,1
156.73,17.74972972972973,178.55,47.89,27.97,202.75,34.28,0.381,7,-14.07,24.12,163.57399999999998,76.72,110.41,mid,hip_sag,1
172.72,20.25037037037037,103.79,28.86,50.0,-19.35,-58.5,0.106,5,2.91,-47.45,-2.48,74.2,172.24,mid,shoulder_dip,1
171.96,20.25037037037037,103.2,28.56,50.0,-23.27,-46.96,0.166,5,2.15,-48.05,-5.55,74.2,172.24,mid,shoulder_dip,1
171.49,20.25037037037037,103.0,28.38,50.0,-24.96,-39.96,0.205,5,1.68,-48.24,-8.88,74.2,172.24,mid,shoulder_dip,1
170.93,20.25037037037037,101.19,28.49,50.0,-25.53,-39.03,0.236,5,1.12,-50.05,-12.21,74.2,172.24,mid,shoulder_dip,1
170.4,20.25037037037037,101.06,28.8,50.0,-24.92,-34.36,0.289,5,0.59,-50.18,-15.26,74.2,172.24,mid,shoulder_dip,1
170.18,20.25037037037037,100.98,29.11,50.0,-22.59,-30.2,0.331,5,0.38,-50.26,-17.74,74.2,172.24,mid,shoulder_dip,1
170.15,20.25037037037037,101.03,30.77,50.0,-17.94,-23.01,0.386,5,0.35,-50.21,-19.38,74.2,172.24,mid,shoulder_dip,1
170.24,20.25037037037037,103.46,32.0,50.0,-13.73,-4.21,0.44,5,0.43,-47.78,-20.03,74.2,172.24,mid,shoulder_dip,1
170.85,20.25037037037037,105.93,32.89,50.0,-8.92,4.57,0.482,5,1.04,-45.31,-19.71,74.2,172.24,mid,shoulder_dip,1
171.91,20.25037037037037,107.38,33.08,50.0,-2.7,11.95,0.544,5,2.1,-43.86,-18.39,74.2,172.24,mid,shoulder_dip,1
173.28,20.25037037037037,111.79,32.64,46.82,4.4,28.66,0.615,5,3.47,-39.45,-16.02,74.2,172.24,mid,shoulder_dip,1
174.83,20.25037037037037,114.43,32.78,44.04,11.12,38.1,0.668,5,5.02,-36.81,-12.58,74.2,172.24,mid,shoulder_dip,1
147.88,37.54,168.79,29.67,2.75,-81.59,124.04,0.0,5,-21.93,17.55,-51.21,74.2,172.24,mid,shoulder_dip,1
145.65,33.84,171.14,29.2,4.24,-81.95,122.54,0.036,5,-24.16,19.9,-58.23,74.2,172.24,mid,shoulder_dip,1
142.81,30.08,172.75,28.53,4.65,-83.23,114.92,0.087,5,-27.0,21.51,-64.69,74.2,172.24,mid,shoulder_dip,1
139.74,27.68,173.6,27.74,5.5,-82.48,66.77,0.133,5,-30.07,22.36,-70.25,74.2,172.24,mid,shoulder_dip,1
135.75,22.91,177.75,23.81,8.34,-84.95,68.5,0.177,5,-34.05,26.51,-74.91,74.2,172.24,mid,shoulder_dip,1
131.04,19.99,176.32,21.56,7.88,-89.65,49.4,0.24,5,-38.77,25.08,-78.92,74.2,172.24,mid,shoulder_dip,1
126.78,19.26,174.58,20.84,7.07,-94.08,42.46,0.288,5,-43.02,23.34,-82.32,74.2,172.24,mid,shoulder_dip,1
122.68,16.8,174.68,20.05,6.46,-98.49,39.27,0.329,5,-47.13,23.44,-85.29,74.2,172.24,mid,shoulder_dip,1
118.97,15.94,175.23,19.22,7.16,-103.17,34.42,0.357,5,-50.84,23.99,-87.98,74.2,172.24,mid,shoulder_dip,1
115.81,13.38,175.76,17.74,7.22,-106.9,23.26,0.401,5,-54.0,24.52,-90.65,74.2,172.24,mid,shoulder_dip,1
113.2,11.24,176.37,17.18,7.35,-108.14,17.45,0.458,5,-56.6,25.13,-93.3,74.2,172.24,mid,shoulder_dip,1
107.36,2.3,178.2,11.79,10.01,-118.16,18.15,0.521,5,-62.45,26.96,-96.93,74.2,172.24,mid,shoulder_dip,1
102.0,2.2,179.76,11.08,8.86,-125.79,20.53,0.0,5,30.74,4.06,-101.18,74.2,172.24,down,shoulder_dip,0
94.91,6.6,174.85,7.53,4.85,-136.16,-9.66,0.064,5,23.65,-0.84,-106.55,74.2,172.24,down,shoulder_dip,0
87.62,11.3,178.43,5.41,8.06,-144.73,7.04,0.127,5,16.36,2.74,-112.53,74.2,172.24,down,shoulder_dip,0
82.97,4.59,179.21,8.23,10.39,-146.04,15.45,0.197,5,11.71,3.52,-118.17,74.2,172.24,down,shoulder_dip,0
82.58,1.73,178.64,9.47,10.49,-133.66,13.18,0.247,5,11.32,2.95,-122.13,74.2,172.24,down,shoulder_dip,0
82.33,2.83,177.64,9.73,10.27,-122.11,8.04,0.316,5,11.07,1.95,-124.49,74.2,172.24,down,shoulder_dip,0
87.79,9.3,173.83,18.08,9.79,-93.38,-6.45,0.371,5,16.53,-1.86,-123.51,74.2,172.24,down,shoulder_dip,0
96.4,16.17,174.44,20.65,12.24,-56.02,-6.43,0.432,5,25.14,-1.25,-118.42,74.2,172.24,down,shoulder_dip,0
104.0,18.6,173.66,23.05,12.93,-11.21,-15.13,0.476,5,32.74,-2.04,-108.73,74.2,172.24,down,shoulder_dip,0
111.47,20.59,173.74,23.93,12.75,31.56,-20.07,0.0,5,-58.34,22.5,-93.76,74.2,172.24,mid,shoulder_dip,1
119.79,23.2,173.92,24.95,11.94,82.94,-3.1,0.053,5,-50.02,22.68,-72.88,74.2,172.24,mid,shoulder_dip,1
127.88,38.05,167.78,29.37,1.48,134.2,-35.51,0.111,5,-41.93,16.54,-45.85,74.2,172.24,mid,shoulder_dip,1
135.22,44.13,167.28,31.0,2.1,174.17,-39.79,0.14,5,-34.59,16.04,-13.96,74.2,172.24,mid,shoulder_dip,1
142.25,46.89,166.34,32.22,5.59,198.88,-40.99,0.171,5,-27.56,15.1,20.54,74.2,172.24,mid,shoulder_dip,1
149.38,49.62,165.19,32.68,8.23,223.48,-41.52,0.205,5,-20.43,13.95,56.25,74.2,172.24,mid,shoulder_dip,1
156.09,20.25037037037037,164.2,33.4,11.08,226.84560000000002,-32.08,0.233,5,-13.72,12.96,91.23,74.2,172.24,mid,shoulder_dip,1
159.58,20.25037037037037,161.37,33.89,14.78,210.61,-43.58,0.271,5,-10.23,10.13,121.63,74.2,172.24,mid,shoulder_dip,1
177.18,25.08092307692308,149.56,30.97,18.95,-7.53,8.53,2.598,6,7.37,-1.68,-2.29,76.84,173.25,up,shallow,2
177.15,25.08092307692308,149.76,30.9,17.41,-6.85,4.98,2.647,6,7.34,-1.48,-3.32,76.84,173.25,up,shallow,2
177.1,25.08092307692308,150.05,30.8,21.34,-6.31,9.38,2.686,6,7.29,-1.19,-4.21,76.84,173.25,up,shallow,2
177.05,25.08092307692308,150.48,30.57,17.21,-5.34,10.45,2.722,6,7.25,-0.76,-4.92,76.84,173.25,up,shallow,2
177.05,25.08092307692308,149.95,30.1,22.53,-3.99,4.5,2.754,6,7.24,-1.29,-5.35,76.84,173.25,up,shallow,2
177.11,25.08092307692308,149.94,29.79,23.18,-2.64,5.97,2.791,6,7.3,-1.3,-5.55,76.84,173.25,up,shallow,2
177.21,25.08092307692308,149.93,29.28,15.9,-1.37,4.81,2.856,6,7.4,-1.31,-5.44,76.84,173.25,up,shallow,2
177.28,25.08092307692308,150.09,29.31,14.33,-0.27,5.9,2.915,6,7.47,-1.15,-4.93,76.84,173.25,up,shallow,2
177.36,25.08092307692308,150.21,29.22,14.14,0.51,6.37,2.981,6,7.55,-1.03,-4.15,76.84,173.25,up,shallow,2
168.15,25.08092307692308,150.39,35.41,26.44,-26.79,132.18,0.0,6,-1.66,-0.85,-6.67,76.84,173.25,mid,shallow,1
165.25,25.08092307692308,155.12,35.46,22.57,-37.11,139.5,0.052,6,-4.56,3.88,-10.41,76.84,173.25,mid,shallow,1
162.01,25.08092307692308,155.72,35.76,20.51,-47.65,133.18,0.095,6,-7.8,4.48,-15.39,76.84,173.25,mid,shallow,1
159.03,25.08092307692308,159.74,35.56,16.66,-56.48,225.13,0.143,6,-10.78,8.5,-21.27,76.84,173.25,mid,shallow,1
156.25,25.08092307692308,164.1,35.33,12.68,-63.16,200.04,0.185,6,-13.56,12.86,-27.75,76.84,173.25,mid,shallow,1
153.57,25.08092307692308,167.26,34.96,9.45,-68.72,152.03,0.236,6,-16.24,16.02,-34.54,76.84,173.25,mid,shallow,1
151.07,25.08092307692308,168.93,33.21,7.38,-73.43,124.43,0.29,6,-18.74,17.69,-41.42,76.84,173.25,mid,shallow,1
146.51,36.17,163.98,26.05,12.05,-84.45,80.73,0.323,6,-23.3,12.73,-49.01,76.84,173.25,mid,shallow,1
140.33,28.75,168.79,23.94,7.44,-99.44,83.5,0.368,6,-29.48,17.55,-57.64,76.84,173.25,mid,shallow,1
134.04,27.54,167.32,23.32,9.35,-113.7,56.46,0.407,6,-35.77,16.08,-67.09,76.84,173.25,mid,shallow,1
127.71,27.32,163.51,22.71,13.64,-125.15,27.97,0.454,6,-42.1,12.27,-76.93,76.84,173.25,mid,shallow,1
121.84,27.31,161.88,21.54,15.24,-133.89,20.55,0.496,6,-47.97,10.64,-86.61,76.84,173.25,mid,shallow,1
117.87,24.05,164.67,20.05,12.13,-137.23,16.45,0.54,6,-51.94,13.43,-95.56,76.84,173.25,mid,shallow,1
115.14,23.17,163.4,19.25,12.9,-137.03,-2.31,0.583,6,-54.67,12.16,-103.62,76.84,173.25,mid,shallow,1
112.21,20.49,164.32,18.28,12.08,-137.86,-9.8,0.624,6,-57.6,13.08,-111.09,76.84,173.25,mid,shallow,1
108.94,23.22,163.74,16.85,13.49,-140.45,-17.3,0.674,6,-60.87,12.5,-118.26,76.84,173.25,mid,shallow,1
105.27,20.16,164.36,15.9,14.69,-137.46,1.29,0.0,6,34.01,-11.33,-124.67,76.84,173.25,down,shallow,0
102.58,24.52,163.56,15.01,16.6,-125.82,-17.4,0.06,6,31.32,-12.13,-128.8,76.84,173.25,down,shallow,0
100.86,25.41,164.55,15.23,15.14,-110.61,-9.24,0.09,6,29.6,-11.14,-129.92,76.84,173.25,down,shallow,0
100.07,25.77,164.16,15.41,15.47,-92.1,2.18,0.12,6,28.81,-11.53,-127.76,76.84,173.25,down,shallow,0
100.35,26.42,163.35,15.29,16.04,-71.64,4.9,0.149,6,29.09,-12.34,-122.41,76.84,173.25,down,shallow,0
101.52,28.89,159.61,15.2,19.27,-54.5,-16.86,0.182,6,30.26,-16.08,-114.47,76.84,173.25,down,shallow,0
